W,L,ERA,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
2020-08-30,0,0,5.4,0,0,1.0,0,0,0,0,0,1,1.2
2020-09-02,0,0,6.05,0,0,1.0,3,2,2,1,0,2,1.29
2020-09-05,0,0,6.3,0,0,0.2,1,1,1,0,2,0,1.4
2020-09-06,0,0,6.0,0,1,1.0,0,0,0,0,0,2,1.33
2020-09-08,1,0,5.73,0,0,1.0,1,0,0,0,1,1,1.36
2020-09-13,0,0,5.32,0,0,1.2,1,0,0,0,0,1,1.31
2020-09-17,0,0,5.11,0,0,1.0,2,0,0,0,0,2,1.34
2020-09-22,1,0,5.04,0,0,0.1,1,0,0,0,0,0,1.36
2020-09-23,0,0,4.91,0,0,0.2,1,0,0,0,0,0,1.36
2020-09-24,0,0,4.67,0,0,1.1,1,0,0,0,0,2,1.33
2020-09-27,0,0,4.5,0,0,1.0,1,0,0,0,0,0,1.32
2021-04-01,0,0,0.0,0,0,0.2,1,1,0,0,0,0,1.5
2021-04-02,0,0,0.0,0,0,1.0,0,0,0,0,1,1,1.2
2021-04-05,0,0,0.0,0,0,1.0,1,0,0,0,0,1,1.13
2021-04-07,0,0,2.45,0,0,1.0,1,1,1,1,0,1,1.09
2021-04-10,0,0,1.93,0,0,1.0,1,0,0,0,0,1,1.07
2021-04-11,0,0,1.5,0,0,1.1,0,0,0,0,1,0,1.0
2021-04-13,0,0,1.29,0,0,1.0,1,0,0,0,0,3,1.0
2021-04-14,0,0,1.13,0,0,1.0,0,0,0,0,1,0,1.0
2021-04-17,0,0,0.93,0,0,1.2,1,0,0,0,0,1,0.93
2021-04-18,0,0,0.84,0,1,1.0,0,0,0,0,0,0,0.84
2021-04-20,0,0,0.77,0,0,1.0,0,0,0,0,0,0,0.77
2021-04-22,0,0,0.71,0,0,1.0,0,0,0,0,0,0,0.71
2021-04-23,0,0,0.66,0,0,1.0,1,0,0,0,0,0,0.73
2021-04-25,0,0,1.23,0,1,1.0,3,1,1,0,0,1,0.89
2021-04-27,0,0,1.15,0,0,1.0,1,0,0,0,0,0,0.89
2021-05-02,0,0,1.08,0,0,1.0,1,0,0,0,0,0,0.9
2021-05-04,0,0,1.02,0,0,1.0,0,0,0,0,0,1,0.85
2021-05-07,0,0,0.96,0,0,1.0,0,0,0,0,0,0,0.8
2021-05-08,0,0,0.92,0,0,1.0,1,0,0,0,1,0,0.86
2021-05-10,0,0,0.87,0,0,1.0,0,0,0,0,0,0,0.82
2021-05-13,0,0,0.83,0,1,1.0,1,0,0,0,0,0,0.83
2021-05-14,0,0,0.79,0,0,1.0,0,0,0,0,0,2,0.79
2021-05-16,0,0,0.76,0,1,1.0,0,0,0,0,0,0,0.76
2021-05-17,0,0,0.73,0,1,1.0,1,0,0,0,0,0,0.77
2021-05-19,0,0,0.7,0,0,1.0,1,0,0,0,1,1,0.82
2021-05-26,0,0,0.68,0,1,1.0,3,0,0,0,0,1,0.9
2021-05-28,1,0,1.63,0,0,1.0,3,3,3,1,0,0,0.98
2021-06-04,0,0,1.57,0,1,1.0,0,0,0,0,0,0,0.94
2021-06-05,0,0,1.52,0,1,1.0,2,1,0,0,0,1,0.98
2021-06-09,0,0,1.71,0,0,2.0,2,2,1,0,1,0,1.01
2021-06-12,0,0,1.65,0,0,1.0,0,0,0,0,0,2,0.98
2021-06-14,0,0,1.6,0,0,1.0,2,0,0,0,0,0,1.01
2021-06-15,0,0,1.56,0,1,1.0,0,0,0,0,0,1,0.98
2021-06-18,0,0,1.51,0,0,1.0,0,0,0,0,0,1,0.95
2021-06-23,0,0,1.47,0,0,1.0,1,0,0,0,0,0,0.95
2021-06-25,0,0,1.43,0,0,1.0,1,0,0,0,0,2,0.96
2021-06-26,0,0,1.4,0,0,1.0,0,0,0,0,0,1,0.93
2021-07-03,0,0,1.36,0,0,1.0,1,0,0,0,0,1,0.93
2021-07-04,0,0,1.35,0,1,0.1,0,0,0,0,1,0,0.95
2021-07-07,0,0,1.54,0,0,1.0,3,1,1,0,0,0,1.0
2021-07-09,0,0,1.5,0,0,1.0,3,0,0,0,0,0,1.05
2021-07-11,0,0,1.47,0,0,1.0,0,0,0,0,0,1,1.02
2021-07-16,0,0,1.43,0,0,1.0,0,0,0,0,0,1,1.0
2021-07-20,0,1,2.05,0,0,0.0,1,3,3,1,2,0,1.07
2021-07-21,0,0,2.0,0,1,1.0,0,0,0,0,0,0,1.04
2021-07-25,0,0,1.96,0,0,1.0,0,0,0,0,0,1,1.02
2021-07-27,1,0,1.91,0,0,1.0,2,0,0,0,0,1,1.04
2021-07-29,0,0,1.88,0,0,1.0,0,0,0,0,0,3,1.02
2021-07-31,0,0,1.84,0,0,1.0,0,0,0,0,0,2,1.0
2021-08-01,0,0,1.98,0,0,1.0,3,1,1,0,0,0,1.04
2021-08-05,1,0,1.94,0,0,1.0,0,0,0,0,0,0,1.02
2021-08-06,0,0,1.9,0,0,1.0,1,0,0,0,0,0,1.02
2021-08-07,0,0,1.87,0,0,1.0,0,0,0,0,0,0,1.0
2021-08-10,0,0,1.83,0,0,1.0,2,0,0,0,0,1,1.02
2021-08-13,0,0,1.8,0,0,1.0,1,0,0,0,0,0,1.02
2021-08-15,0,0,1.77,0,0,1.0,1,0,0,0,0,0,1.02
2021-08-16,0,0,2.05,0,0,1.0,3,2,2,1,0,2,1.05
2021-08-18,0,0,2.02,0,0,1.0,0,0,0,0,0,1,1.03
2021-08-21,1,0,1.98,0,0,1.0,0,0,0,0,0,2,1.02
2021-08-22,0,0,1.95,0,0,1.0,2,0,0,0,0,0,1.03
2021-08-25,0,0,1.92,0,0,1.0,0,0,0,0,0,2,1.02
2021-08-26,0,0,1.89,0,1,1.0,0,0,0,0,0,0,1.0
2021-08-28,0,0,1.86,0,0,1.0,2,0,0,0,0,1,1.02
2021-09-01,0,0,1.83,0,0,1.0,1,0,0,0,0,0,1.02
2021-09-02,1,0,1.8,0,0,1.0,0,0,0,0,0,3,1.0
2021-09-03,0,0,1.77,0,0,1.0,0,0,0,0,0,1,0.98
2021-09-05,0,0,1.75,0,0,1.0,0,0,0,0,0,0,0.97
2021-09-08,1,0,1.72,0,0,1.0,1,0,0,0,0,0,0.97
2021-09-10,0,0,1.7,0,0,1.0,0,0,0,0,1,0,0.97
2021-09-12,0,0,1.67,0,0,1.0,2,0,0,0,0,3,0.99
2021-09-14,0,0,1.65,0,0,1.0,0,0,0,0,0,1,0.97
2021-09-17,0,0,2.0,0,0,1.0,3,3,3,1,0,0,1.0
2021-09-18,0,0,1.97,0,0,1.0,0,0,0,0,0,0,0.99
2021-09-21,0,0,1.95,0,1,1.0,1,0,0,0,0,1,0.99
2021-09-22,0,0,2.16,0,0,1.0,2,2,2,0,2,0,1.03
2021-09-24,0,0,2.13,0,0,1.0,3,0,0,0,0,2,1.05
2021-09-25,0,0,2.1,0,0,1.0,1,0,0,0,0,0,1.05
2021-09-28,0,0,2.31,0,0,1.0,2,2,2,0,1,1,1.08
2021-09-30,1,0,2.25,0,0,2.0,2,0,0,0,0,1,1.08
2021-10-01,0,0,2.22,0,0,1.0,1,0,0,0,0,1,1.07
