W,L,ERA,IP,H,ER,HR,BB,SO,WHIP
2019-08-13,0,0,4.64,6.0,6,0,0,4,3,1.45
2019-08-18,0,0,4.6,5.0,5,2,0,4,2,1.47
2019-08-25,1,0,4.53,6.0,5,2,0,1,5,1.45
2019-08-31,0,1,4.89,2.2,9,7,1,2,4,1.5
2019-09-05,1,0,4.75,6.0,2,1,1,2,1,1.46
2019-09-11,0,1,4.89,5.0,6,5,1,3,4,1.47
2019-09-17,0,0,4.92,4.2,10,3,0,0,4,1.49
2019-09-22,0,0,5.13,2.1,8,5,1,0,1,1.52
2019-09-29,0,0,5.12,5.2,5,3,1,3,5,1.52
2020-07-25,0,1,7.2,5.0,6,4,0,2,2,1.6
2020-07-30,1,0,5.06,5.2,2,2,0,4,5,1.31
2020-08-05,1,0,3.45,5.0,4,0,0,3,4,1.34
2020-08-11,0,1,3.38,5.2,3,2,1,2,5,1.22
2020-08-17,0,1,4.07,3.0,2,3,1,3,1,1.27
2020-08-22,0,0,3.45,7.0,5,1,1,1,6,1.18
2020-08-28,0,1,4.58,4.0,8,6,2,0,1,1.27
2020-09-03,0,0,4.07,6.2,3,1,0,3,5,1.21
2020-09-08,0,0,4.4,5.0,5,4,1,6,2,1.32
2020-09-13,1,0,4.33,5.0,5,2,1,2,6,1.33
2020-09-18,0,0,3.88,6.0,3,0,0,1,7,1.26
2020-09-24,0,1,4.5,4.0,9,6,1,1,2,1.34
2021-04-06,0,0,5.4,5.0,5,3,0,2,6,1.4
2021-04-13,0,0,4.5,5.0,4,2,0,3,2,1.4
2021-04-18,0,1,5.93,3.2,7,4,1,0,4,1.54
2021-04-23,0,0,5.71,3.2,4,2,0,4,3,1.67
2021-04-29,0,1,4.7,5.2,5,1,0,0,7,1.48
2021-05-05,0,0,4.4,5.2,6,2,0,2,6,1.47
2021-05-10,0,0,4.01,5.0,4,1,1,1,4,1.4
2021-05-15,1,0,3.4,6.0,3,0,0,4,5,1.36
2021-05-21,1,0,3.55,6.0,5,3,1,1,7,1.31
2021-05-28,1,0,3.55,5.0,5,2,1,0,4,1.28
2021-06-03,1,0,3.09,7.2,6,0,0,1,4,1.23
2021-06-08,0,1,3.88,2.0,6,6,1,3,2,1.34
2021-06-13,0,1,4.52,1.1,6,5,3,1,0,1.43
2021-06-19,1,0,4.32,5.0,3,1,0,2,3,1.4
2021-06-25,0,0,4.09,3.2,6,0,0,2,3,1.44
2021-06-30,1,0,4.04,5.1,7,2,1,0,2,1.43
2021-07-05,1,0,3.89,5.1,8,1,0,1,3,1.44
2021-07-10,0,1,4.04,3.2,6,3,2,2,4,1.48
2021-07-18,0,1,4.16,4.0,5,3,1,1,5,1.48
2021-07-25,0,0,4.18,6.0,6,3,1,2,6,1.47
2021-07-30,0,1,4.56,4.0,7,6,3,1,3,1.49
2021-08-05,0,1,4.77,1.1,5,3,1,0,2,1.52
2021-08-06,0,0,4.81,1.0,2,1,0,0,1,1.52
2021-08-10,0,0,4.8,0.1,1,0,0,1,0,1.54
2021-08-14,0,0,4.75,1.0,0,0,0,0,1,1.52
2021-08-17,0,0,4.72,0.2,1,0,0,0,1,1.52
2021-08-18,0,0,4.7,0.1,1,0,0,0,1,1.53
2021-08-21,0,0,4.83,1.0,4,2,0,0,1,1.55
2021-08-24,0,0,4.94,1.1,2,2,1,0,1,1.55
2021-08-25,0,0,4.89,1.0,0,0,0,0,0,1.54
2021-08-28,0,0,4.88,0.1,0,0,0,1,1,1.54
2021-09-15,0,0,4.83,1.0,0,0,0,0,2,1.53
2021-09-17,0,0,4.79,1.0,0,0,0,0,0,1.51
2021-09-22,0,0,4.83,1.0,2,1,0,0,0,1.52
2021-09-24,0,0,4.78,3.0,4,1,1,0,3,1.51
2021-10-03,0,0,4.74,1.0,0,0,0,1,0,1.51
